q_V165,kprod_R2,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.27,1.4e-15,4620,2.93947514804715e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349937770781e-16,2.14986200712256e-11,1.99984667763424e-12,1.99987163453269e-11,9.57644432764227e-16,5.27984189797836e-13,3.08750175401242e-13,3.09626431619235e-13,1.37992878027966e-15,2.33240612925083e-17,1.28365467932996e-15,3.72752678464459e-18,7.80917371352119e-17,5.92702352357168e-18,2.2003033694622e-18,4.37520098360277e-16,3.57208288484504e-16,3.21453034535712e-14,3.2236534841505e-14,1.61443565626687e-18,1.28383869583839e-16,1.38139695665709e-15,2.14991807195073e-11,1.99992199947911e-12,1.99992378786117e-11,1.35897897592156e-15,5.32353137956196e-13,3.11208320492848e-13,3.11735938366384e-13,8.19280501383568e-16,5.37698420370255e-17,7.62121396635889e-16,3.0665308646647e-18,6.17673077557301e-17,5.02132830607183e-18,1.84461661847615e-18,2.47621672572119e-16,1.99399379467927e-16,3.19671220661486e-14,3.2021318006015e-14,2.48700460308835e-19,2.39819794360366e-17
0.27,1.4e-15,4680,2.93966094892142e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349767459568e-16,2.14986200738571e-11,1.99984667792566e-12,1.99987163477748e-11,9.57644231336247e-16,5.27984697467804e-13,3.08750464086784e-13,3.09626717801332e-13,1.37992614910635e-15,2.33240064874475e-17,1.28365223172688e-15,3.72751966966768e-18,7.80916308785432e-17,5.92701497741821e-18,2.20030017786175e-18,4.37519888710998e-16,3.57208116704847e-16,3.2145332788563e-14,3.22365638366223e-14,1.61443114038067e-18,1.28383637527787e-16,1.38139666460556e-15,2.14991807197424e-11,1.99992199950125e-12,1.99992378788304e-11,1.3589788529757e-15,5.32353562018623e-13,3.11208569240932e-13,3.11736191063953e-13,8.1928026624958e-16,5.37698128245976e-17,7.62121177906598e-16,3.06652982132624e-18,6.17673015771028e-17,5.02132734921039e-18,1.84461632609452e-18,2.47621852786631e-16,1.99399531055011e-16,3.19671506211024e-14,3.20213470564663e-14,2.48700282363002e-19,2.39819866830912e-17
0.27,1.4e-15,4740,2.93983420624967e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349621569447e-16,2.14986200761114e-11,1.99984667817529e-12,1.99987163498718e-11,9.57644058275801e-16,5.27985132498058e-13,3.08750711375354e-13,3.09626962899e-13,1.37992389513969e-15,2.33239595350633e-17,1.28365013501371e-15,3.72751357248787e-18,7.8091539885685e-17,5.92700765507875e-18,2.20029744306874e-18,4.37519709235224e-16,3.57207969612467e-16,3.21453578951042e-14,3.22365886458531e-14,1.61442727046777e-18,1.28383438755417e-16,1.38139641529331e-15,2.14991807199432e-11,1.99992199952016e-12,1.99992378790173e-11,1.35897874885725e-15,5.32353924354897e-13,3.11208781798963e-13,3.11736407038092e-13,8.19280065493398e-16,5.37697878738665e-17,7.62120991156661e-16,3.06652893268691e-18,6.17672963016796e-17,5.02132653271142e-18,1.84461607689826e-18,2.47622006807073e-16,1.99399660632635e-16,3.19671750494929e-14,3.20213719136547e-14,2.48700130597067e-19,2.39819928797426e-17
0.27,1.4e-15,4800,2.93999578297594e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349496601385e-16,2.14986200780424e-11,1.99984667838911e-12,1.99987163516681e-11,9.57643909590112e-16,5.27985505281676e-13,3.08750923203023e-13,3.09627172810276e-13,1.37992196433569e-15,2.33239193107409e-17,1.28364833891697e-15,3.72750834760049e-18,7.80914619657335e-17,5.92700138143956e-18,2.20029509975315e-18,4.37519555600205e-16,3.57207843667642e-16,3.21453793827016e-14,3.2236609873502e-14,1.61442395416579e-18,1.28383268495887e-16,1.38139620248477e-15,2.14991807201146e-11,1.99992199953631e-12,1.99992378791767e-11,1.35897866069138e-15,5.32354233949663e-13,3.11208963432146e-13,3.11736591625625e-13,8.19279894101478e-16,5.37697665639122e-17,7.62120831722316e-16,3.06652817586314e-18,6.17672917982671e-17,5.02132583605576e-18,1.84461586453594e-18,2.47622138444186e-16,1.99399771399209e-16,3.19671959476641e-14,3.20213931828463e-14,2.48700001164158e-19,2.39819981786272e-17
0.27,1.4e-15,4860,2.94014648040699e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349389557563e-16,2.14986200796966e-11,1.99984667857227e-12,1.99987163532069e-11,9.57643781848105e-16,5.27985824724779e-13,3.08751104654678e-13,3.09627352586477e-13,1.37992031039254e-15,2.33238848509047e-17,1.2836468003652e-15,3.72750387029838e-18,7.80913952421844e-17,5.92699600643718e-18,2.20029309192558e-18,4.37519424094927e-16,3.57207735837827e-16,3.21453977730049e-14,3.22366280366305e-14,1.61442111231749e-18,1.28383122662128e-16,1.38139602085287e-15,2.1499180720261e-11,1.99992199955009e-12,1.99992378793128e-11,1.3589785860411e-15,5.3235449847981e-13,3.11209118639662e-13,3.11736749387805e-13,8.192797477906e-16,5.37697483642291e-17,7.62120695619174e-16,3.06652753135227e-18,6.17672879546741e-17,5.0213252417192e-18,1.84461568358838e-18,2.4762225095409e-16,1.9939986608816e-16,3.19672138257795e-14,3.20214113819425e-14,2.48699890782315e-19,2.39820027101755e-17
0.27,1.4e-15,4920,2.9402870429286e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349297869573e-16,2.14986200811135e-11,1.99984667872916e-12,1.99987163545249e-11,9.57643672101428e-16,5.27986098459256e-13,3.08751260086069e-13,3.09627506553757e-13,1.37991889364125e-15,2.33238553299558e-17,1.28364548245702e-15,3.72750003369899e-18,7.80913381078093e-17,5.92699140147482e-18,2.20029137160172e-18,4.37519311540867e-16,3.57207643524962e-16,3.21454135124702e-14,3.22366435776529e-14,1.6144186770825e-18,1.28382997752811e-16,1.38139586584678e-15,2.14991807203859e-11,1.99992199956185e-12,1.9999237879429e-11,1.35897852284076e-15,5.32354724504809e-13,3.11209251266121e-13,3.1173688422302e-13,8.19279622901535e-16,5.37697328215634e-17,7.621205794433e-16,3.06652698253336e-18,6.17672846749609e-17,5.02132473473562e-18,1.84461552943203e-18,2.4762234711902e-16,1.99399947035553e-16,3.19672291202774e-14,3.20214269540905e-14,2.48699796651552e-19,2.39820065858442e-17
0.27,1.4e-15,4980,2.94041816231929e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349219336908e-16,2.14986200823272e-11,1.99984667886353e-12,1.99987163556539e-11,9.57643577816567e-16,5.27986333025067e-13,3.08751393228367e-13,3.09627638417209e-13,1.37991768009531e-15,2.33238300405137e-17,1.28364435357708e-15,3.72749674619639e-18,7.80912891860135e-17,5.9269874563514e-18,2.20028989765782e-18,4.37519215215571e-16,3.57207564503211e-16,3.21454269831991e-14,3.22366568751127e-14,1.61441659031905e-18,1.28382890768391e-16,1.38139573357885e-15,2.14991807204925e-11,1.99992199957188e-12,1.99992378795282e-11,1.35897846933955e-15,5.32354917629368e-13,3.11209364596787e-13,3.11736999463128e-13,8.19279516308196e-16,5.37697195486667e-17,7.62120480286707e-16,3.06652651524169e-18,6.17672818770904e-17,5.02132430232394e-18,1.84461539812223e-18,2.47622429316308e-16,1.9940001623786e-16,3.19672422045243e-14,3.20214402784725e-14,2.48699716383105e-19,2.3982009900878e-17
0.27,1.4e-15,5040,2.94054048170092e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349152074266e-16,2.14986200833668e-11,1.99984667897863e-12,1.9998716356621e-11,9.57643496816502e-16,5.27986534026476e-13,3.08751507277716e-13,3.09627751350026e-13,1.37991664063664e-15,2.33238083764884e-17,1.28364338663878e-15,3.72749392927791e-18,7.80912472977403e-17,5.92698407663014e-18,2.20028863484979e-18,4.37519132787214e-16,3.57207496865634e-16,3.21454385122154e-14,3.22366682529039e-14,1.61441480219736e-18,1.28382799139182e-16,1.38139562072805e-15,2.14991807205835e-11,1.99992199958046e-12,1.99992378796128e-11,1.35897842405369e-15,5.32355082642391e-13,3.11209461438963e-13,3.11737097955784e-13,8.19279425340008e-16,5.37697082146875e-17,7.62120395665136e-16,3.0665261174061e-18,6.17672794909156e-17,5.02132393356926e-18,1.84461528629364e-18,2.4762249957732e-16,1.99400075401341e-16,3.19672533979304e-14,3.20214516795393e-14,2.48699647939064e-19,2.39820127366694e-17
0.27,1.4e-15,5100,2.94065459916134e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349094466399e-16,2.14986200842572e-11,1.99984667907721e-12,1.99987163574493e-11,9.57643427230582e-16,5.27986706265914e-13,3.08751604971962e-13,3.09627848069864e-13,1.37991575031815e-15,2.33237898185763e-17,1.28364255843554e-15,3.72749151565274e-18,7.80912114331252e-17,5.92698118138366e-18,2.20028755297264e-18,4.37519062258556e-16,3.57207438978506e-16,3.21454483794043e-14,3.22366779881606e-14,1.61441327001126e-18,1.28382720663754e-16,1.38139552445746e-15,2.14991807206612e-11,1.99992199958776e-12,1.9999237879685e-11,1.35897838572574e-15,5.32355223635735e-13,3.11209544191523e-13,3.11737182134811e-13,8.19279347715572e-16,5.37696985369599e-17,7.62120323456359e-16,3.06652577873979e-18,6.17672774564591e-17,5.02132361915074e-18,1.84461519107526e-18,2.4762255963782e-16,1.99400125984242e-16,3.19672629737469e-14,3.20214614349099e-14,2.48699589580855e-19,2.3982015162775e-17
0.27,1.4e-15,5160,2.94076107108015e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349045129435e-16,2.14986200850199e-11,1.99984667916164e-12,1.99987163581587e-11,9.57643367451415e-16,5.27986853858705e-13,3.0875168865636e-13,3.09627930904235e-13,1.37991498776627e-15,2.33237739218338e-17,1.28364184908495e-15,3.72748944764801e-18,7.80911807272203e-17,5.92697870126152e-18,2.20028662614008e-18,4.37519001918951e-16,3.57207389442181e-16,3.21454568243069e-14,3.22366863180075e-14,1.6144119571598e-18,1.28382653456154e-16,1.38139544234375e-15,2.14991807207273e-11,1.999921999594e-12,1.99992378797467e-11,1.35897835329018e-15,5.3235534410566e-13,3.11209614904336e-13,3.11737254080335e-13,8.19279281486e-16,5.37696902739891e-17,7.62120261847453e-16,3.06652549047681e-18,6.17672757224428e-17,5.021323351109e-18,1.84461511001794e-18,2.47622610981e-16,1.99400169232851e-16,3.19672711657363e-14,3.2021469782131e-14,2.48699539825298e-19,2.39820172386374e-17
0.27,1.4e-15,5220,2.94086041518549e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20349002877743e-16,2.14986200856731e-11,1.99984667923394e-12,1.99987163587663e-11,9.57643316097853e-16,5.27986980331363e-13,3.08751760339872e-13,3.09628001846516e-13,1.37991433466909e-15,2.33237603050306e-17,1.28364124155269e-15,3.72748767583435e-18,7.80911544392003e-17,5.92697657683454e-18,2.20028583216718e-18,4.37518950303228e-16,3.57207347057568e-16,3.21454640519359e-14,3.22366934453369e-14,1.61441083227446e-18,1.283825959007e-16,1.38139537231693e-15,2.1499180720784e-11,1.99992199959932e-12,1.99992378797994e-11,1.3589783258442e-15,5.32355447039524e-13,3.11209675329043e-13,3.11737315570191e-13,8.19279224986487e-16,5.37696832194568e-17,7.62120209289765e-16,3.0665252451474e-18,6.17672742450266e-17,5.02132312264745e-18,1.84461504103242e-18,2.47622654874231e-16,1.99400206212314e-16,3.19672781738793e-14,3.20214769244612e-14,2.48699497407107e-19,2.39820190150575e-17
0.27,1.4e-15,5280,2.94095311336661e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348966695535e-16,2.14986200862325e-11,1.99984667929586e-12,1.99987163592867e-11,9.57643271983162e-16,5.27987088705842e-13,3.08751821743389e-13,3.0962806260392e-13,1.37991377533783e-15,2.3323748641527e-17,1.28364072124454e-15,3.72748615784772e-18,7.80911319345547e-17,5.92697475717565e-18,2.20028515204119e-18,4.37518906156493e-16,3.57207310797408e-16,3.21454702377528e-14,3.22366995437496e-14,1.6144098684712e-18,1.28382546613253e-16,1.38139531260894e-15,2.14991807208322e-11,1.99992199960387e-12,1.99992378798441e-11,1.35897830262292e-15,5.32355534989854e-13,3.11209726962443e-13,3.11737368123852e-13,8.19279176794938e-16,5.37696771970997e-17,7.62120164460417e-16,3.06652503638656e-18,6.1767272986735e-17,5.02132292796273e-18,1.84461498233661e-18,2.47622692400492e-16,1.99400237832978e-16,3.19672841692569e-14,3.20214830358202e-14,2.48699461246891e-19,2.39820205354518e-17
0.27,1.4e-15,5340,2.94103961426428e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348935712544e-16,2.14986200867115e-11,1.99984667934889e-12,1.99987163597324e-11,9.57643234087661e-16,5.27987181571723e-13,3.08751874341036e-13,3.09628114638579e-13,1.37991329633115e-15,2.33237386514581e-17,1.28364027565693e-15,3.72748485737973e-18,7.80911126698333e-17,5.9269731986438e-18,2.20028456946808e-18,4.37518868403965e-16,3.57207279781669e-16,3.21454755319272e-14,3.22367047617845e-14,1.61440904270938e-18,1.28382504408038e-16,1.3813952617096e-15,2.14991807208731e-11,1.99992199960775e-12,1.99992378798822e-11,1.35897828297834e-15,5.32355610137643e-13,3.11209771083569e-13,3.11737413039971e-13,8.19279135696621e-16,5.37696720563335e-17,7.62120126229425e-16,3.06652485877078e-18,6.17672719155308e-17,5.0213227620996e-18,1.84461493241043e-18,2.47622724485197e-16,1.99400264872888e-16,3.19672892982264e-14,3.20214882650234e-14,2.48699430423864e-19,2.3982021836927e-17
0.27,1.4e-15,5400,2.94112033565892e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348909183183e-16,2.14986200871218e-11,1.9998466793943e-12,1.9998716360114e-11,9.57643201535212e-16,5.27987261148077e-13,3.08751919395564e-13,3.09628159202722e-13,1.37991288613323e-15,2.33237300950363e-17,1.28363989407747e-15,3.72748374331214e-18,7.80910961795821e-17,5.92697186384198e-18,2.20028407048392e-18,4.37518836125148e-16,3.57207253256461e-16,3.21454800629827e-14,3.22367092265366e-14,1.61440833524241e-18,1.2838246826922e-16,1.38139521832907e-15,2.14991807209082e-11,1.99992199961104e-12,1.99992378799148e-11,1.35897826636157e-15,5.32355674346426e-13,3.11209808785369e-13,3.11737451428477e-13,8.1927910065396e-16,5.37696676685137e-17,7.62120093631597e-16,3.066524707679e-18,6.17672710040345e-17,5.02132262082725e-18,1.84461488995739e-18,2.47622751919132e-16,1.99400287997028e-16,3.19672936859948e-14,3.2021492739406e-14,2.48699404152548e-19,2.39820229511977e-17
0.27,1.4e-15,5460,2.94119566667431e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348886468688e-16,2.14986200874731e-11,1.99984667943318e-12,1.99987163604408e-11,9.5764317357305e-16,5.2798732933647e-13,3.08751957988647e-13,3.09628197368811e-13,1.37991253487801e-15,2.33237227668138e-17,1.28363956732843e-15,3.72748278897525e-18,7.80910820651523e-17,5.92697072072404e-18,2.20028364312175e-18,4.37518808531703e-16,3.57207230575972e-16,3.21454839409175e-14,3.22367130467523e-14,1.61440772914684e-18,1.28382437326556e-16,1.38139518136574e-15,2.14991807209379e-11,1.99992199961386e-12,1.99992378799428e-11,1.35897825230768e-15,5.32355729208484e-13,3.11209841001787e-13,3.11737484238001e-13,8.19279070780723e-16,5.37696639237414e-17,7.62120065842541e-16,3.06652457917399e-18,6.17672702288421e-17,5.0213225005336e-18,1.84461485387179e-18,2.47622775378047e-16,1.99400307773753e-16,3.19672974396749e-14,3.20214965679229e-14,2.48699381762909e-19,2.39820239053715e-17
0.27,1.4e-15,5520,2.94126596981268e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348867021819e-16,2.14986200877739e-11,1.99984667946648e-12,1.99987163607206e-11,9.57643149554396e-16,5.27987387766395e-13,3.08751991046855e-13,3.09628230055349e-13,1.37991223411293e-15,2.33237164907655e-17,1.28363928754696e-15,3.72748197151207e-18,7.80910699851159e-17,5.92696974182942e-18,2.20028327712612e-18,4.37518784948489e-16,3.57207211186992e-16,3.21454872598739e-14,3.22367163154792e-14,1.61440720991888e-18,1.28382410834536e-16,1.38139514987883e-15,2.14991807209634e-11,1.99992199961628e-12,1.99992378799665e-11,1.35897824042289e-15,5.32355776084336e-13,3.11209868530885e-13,3.11737512279311e-13,8.1927904531999e-16,5.37696607281328e-17,7.62120042158139e-16,3.06652446990131e-18,6.17672695699547e-17,5.02132239813494e-18,1.84461482321064e-18,2.47622795439403e-16,1.99400324688838e-16,3.19673006509006e-14,3.20214998438024e-14,2.48699362683394e-19,2.39820247226181e-17
0.27,1.4e-15,5580,2.94133158283562e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348850373749e-16,2.14986200880314e-11,1.99984667949498e-12,1.99987163609602e-11,9.57643128923544e-16,5.27987437834196e-13,3.08752019363895e-13,3.09628258048984e-13,1.37991197659643e-15,2.33237111160766e-17,1.28363904799672e-15,3.72748127133346e-18,7.80910596470557e-17,5.92696890362725e-18,2.20028296370842e-18,4.37518764797339e-16,3.57207194615647e-16,3.21454901004244e-14,3.22367191123317e-14,1.61440676512847e-18,1.28382388154506e-16,1.3813951230649e-15,2.14991807209851e-11,1.99992199961826e-12,1.99992378799864e-11,1.35897823037377e-15,5.32355816136465e-13,3.11209892054617e-13,3.11737536245352e-13,8.1927902362529e-16,5.37696580014878e-17,7.62120021977019e-16,3.06652437700314e-18,6.17672690102824e-17,5.02132231099864e-18,1.84461479716983e-18,2.47622812596668e-16,1.9940033915748e-16,3.19673033980629e-14,3.20215026468152e-14,2.48699346426471e-19,2.39820254227434e-17
0.27,1.4e-15,5640,2.94139282050387e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348836122838e-16,2.1498620088252e-11,1.99984667951938e-12,1.99987163611653e-11,9.57643111203059e-16,5.27987480736427e-13,3.08752043619661e-13,3.09628282023432e-13,1.37991175612456e-15,2.33237065135332e-17,1.28363884290661e-15,3.72748067165114e-18,7.8091050800533e-17,5.92696818595423e-18,2.20028269533718e-18,4.37518747583141e-16,3.57207180456045e-16,3.21454925315273e-14,3.2236721505431e-14,1.6144063841229e-18,1.28382368739363e-16,1.38139510023788e-15,2.14991807210039e-11,1.99992199962004e-12,1.99992378800035e-11,1.35897822187793e-15,5.32355850358139e-13,3.11209912155725e-13,3.11737556728368e-13,8.19279005144524e-16,5.37696556752973e-17,7.62120004785613e-16,3.06652429804494e-18,6.17672685352238e-17,5.02132223687767e-18,1.84461477506374e-18,2.47622827271543e-16,1.99400351534563e-16,3.19673057482252e-14,3.20215050452183e-14,2.4869933257629e-19,2.39820260226775e-17
0.27,1.4e-15,5700,2.94144997618762e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348823925007e-16,2.14986200884407e-11,1.99984667954027e-12,1.99987163613409e-11,9.57643095982742e-16,5.27987517498438e-13,3.0875206439655e-13,3.09628302555692e-13,1.37991156738235e-15,2.3323702572429e-17,1.28363866733246e-15,3.72748015807733e-18,7.8091043231065e-17,5.926967571533e-18,2.20028246555834e-18,4.37518732881925e-16,3.57207168360534e-16,3.21454946122017e-14,3.22367235530637e-14,1.61440605777273e-18,1.28382352120432e-16,1.38139508081195e-15,2.14991807210194e-11,1.99992199962149e-12,1.99992378800189e-11,1.35897821469628e-15,5.32355879598059e-13,3.11209929332164e-13,3.11737574234537e-13,8.19278989406213e-16,5.37696536910377e-17,7.62119990145327e-16,3.06652423095278e-18,6.17672681323058e-17,5.02132217385386e-18,1.84461475630778e-18,2.47622839824412e-16,1.9940036212342e-16,3.19673077587587e-14,3.20215070974153e-14,2.48699320778145e-19,2.39820265368934e-17
0.27,1.4e-15,5760,2.94150332335793e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348813485492e-16,2.14986200886023e-11,1.99984667955815e-12,1.99987163614912e-11,9.57643082910168e-16,5.27987548998868e-13,3.08752082193449e-13,3.09628320139934e-13,1.37991140581647e-15,2.33236991979158e-17,1.28363851703863e-15,3.72747971828175e-18,7.80910367549652e-17,5.92696704555923e-18,2.2002822688412e-18,4.37518720330668e-16,3.57207158031357e-16,3.21454963929587e-14,3.22367253051024e-14,1.61440577825405e-18,1.28382337896231e-16,1.38139506428691e-15,2.14991807210327e-11,1.99992199962282e-12,1.99992378800305e-11,1.35897820862642e-15,5.3235590458138e-13,3.1120994400945e-13,3.11737589196471e-13,8.19278976007729e-16,5.37696519987231e-17,7.62119977681618e-16,3.06652417396007e-18,6.1767267790872e-17,5.02132212029011e-18,1.84461474040355e-18,2.47622850563255e-16,1.99400371183322e-16,3.19673094787439e-14,3.20215088533806e-14,2.48699310729508e-19,2.39820269777649e-17
0.27,1.4e-15,5820,2.94155311696879e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348804551784e-16,2.14986200887406e-11,1.99984667957345e-12,1.99987163616199e-11,9.57643071682569e-16,5.27987575990637e-13,3.08752097437707e-13,3.09628335199383e-13,1.37991126752619e-15,2.33236963087326e-17,1.2836383883965e-15,3.72747934169747e-18,7.80910312149248e-17,5.92696659534801e-18,2.20028210044641e-18,4.37518709618538e-16,3.57207149213509e-16,3.21454979170293e-14,3.22367268042191e-14,1.61440553886187e-18,1.28382325722845e-16,1.38139505023567e-15,2.14991807210443e-11,1.99992199962379e-12,1.99992378800421e-11,1.35897820349701e-15,5.32355925927712e-13,3.11209956551184e-13,3.11737601983918e-13,8.19278964605281e-16,5.37696505556518e-17,7.62119967074696e-16,3.06652412556207e-18,6.17672675018228e-17,5.0213220747893e-18,1.84461472692626e-18,2.47622859751279e-16,1.99400378935898e-16,3.19673109501686e-14,3.2021510355874e-14,2.48699302172334e-19,2.39820273558702e-17
0.27,1.4e-15,5880,2.94159959473887e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348796907574e-16,2.1498620088859e-11,1.99984667958655e-12,1.999871636173e-11,9.5764306203982e-16,5.27987599118941e-13,3.0875211049539e-13,3.09628348096508e-13,1.37991114916983e-15,2.33236938352601e-17,1.28363827829756e-15,3.72747901926892e-18,7.80910264762278e-17,5.92696621003042e-18,2.20028195631283e-18,4.37518700479413e-16,3.57207141688612e-16,3.21454992214126e-14,3.22367280869262e-14,1.61440533385015e-18,1.28382315305672e-16,1.38139503829366e-15,2.1499180721054e-11,1.99992199962476e-12,1.99992378800501e-11,1.35897819916299e-15,5.32355944166475e-13,3.11209967268071e-13,3.11737612912895e-13,8.19278954905337e-16,5.37696493253554e-17,7.62119958051494e-16,3.06652408447721e-18,6.17672672573846e-17,5.02132203615898e-18,1.84461471551371e-18,2.47622867613426e-16,1.99400385570581e-16,3.19673122089531e-14,3.20215116414834e-14,2.48699294886557e-19,2.39820276802541e-17
0.27,1.4e-15,5940,2.94164297834038e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348790367566e-16,2.14986200889602e-11,1.99984667959776e-12,1.99987163618243e-11,9.57643053758444e-16,5.27987618936643e-13,3.08752121680076e-13,3.09628359141747e-13,1.37991104788474e-15,2.3323691717854e-17,1.28363818407887e-15,3.72747874323589e-18,7.80910224235064e-17,5.92696588029416e-18,2.20028183296061e-18,4.3751869268546e-16,3.57207135269659e-16,3.21455003377752e-14,3.22367291844647e-14,1.61440515829474e-18,1.28382306392362e-16,1.38139502814966e-15,2.14991807210617e-11,1.99992199962568e-12,1.99992378800579e-11,1.35897819550162e-15,5.32355959750018e-13,3.11209976425616e-13,3.11737622253484e-13,8.19278946657252e-16,5.37696482766864e-17,7.62119950378843e-16,3.06652404961406e-18,6.17672670509263e-17,5.02132200338199e-18,1.84461470585738e-18,2.4762287434195e-16,1.99400391249315e-16,3.19673132858263e-14,3.20215127415159e-14,2.48699288684493e-19,2.39820279586515e-17
0.27,1.4e-15,6000,2.94168347450275e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20348784773037e-16,2.1498620089047e-11,1.99984667960735e-12,1.99987163619048e-11,9.57643046646476e-16,5.27987635917514e-13,3.08752131260371e-13,3.09628368600963e-13,1.37991096121866e-15,2.3323689905416e-17,1.28363810345927e-15,3.72747850694829e-18,7.80910189579689e-17,5.92696559816019e-18,2.20028172740789e-18,4.37518686041644e-16,3.5720712979653e-16,3.21455012932189e-14,3.22367301235659e-14,1.61440500797585e-18,1.28382298766756e-16,1.38139501953802e-15,2.14991807210695e-11,1.99992199962616e-12,1.99992378800656e-11,1.35897819240901e-15,5.32355973064866e-13,3.11209984250688e-13,3.11737630236529e-13,8.19278939647083e-16,5.3769647383036e-17,7.62119943857761e-16,3.06652402004302e-18,6.17672668767814e-17,5.02132197559015e-18,1.84461469769424e-18,2.47622880101162e-16,1.99400396110524e-16,3.19673142070764e-14,3.20215136827592e-14,2.48699283406077e-19,2.39820281976757e-17
0.27,1.4e-15,6060,2.94172127603751e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2034877998803e-16,2.14986200891211e-11,1.99984667961556e-12,1.99987163619739e-11,9.57643040538962e-16,5.2798765046752e-13,3.08752139466367e-13,3.09628376701863e-13,1.37991088707095e-15,2.33236883541708e-17,1.28363803448465e-15,3.72747830470751e-18,7.80910159950164e-17,5.92696535679272e-18,2.20028163709986e-18,4.37518680381016e-16,3.57207125132128e-16,3.21455021109386e-14,3.22367309271012e-14,1.61440487927738e-18,1.28382292243706e-16,1.38139501223199e-15,2.14991807210758e-11,1.99992199962665e-12,1.99992378800702e-11,1.35897818979726e-15,5.32355984441254e-13,3.11209990937156e-13,3.11737637059314e-13,8.19278933692187e-16,5.37696466216844e-17,7.62119938318321e-16,3.06652399497271e-18,6.17672667301153e-17,5.02132195204297e-18,1.84461469080022e-18,2.47622885031501e-16,1.99400400272543e-16,3.19673149951931e-14,3.2021514488134e-14,2.48699278914807e-19,2.39820284029824e-17
