q_V165,kprod_R2,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.27,1.4e-16,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56332988239298e-16,2.14947657394579e-11,1.99949908541637e-12,1.99951309204275e-11,9.56046205597195e-16,4.37776459543616e-14,3.07202636771404e-13,3.10468449671519e-13,5.23426054162104e-15,3.47592167136646e-16,4.86907957360136e-15,1.60989098405933e-17,2.98069389104957e-17,2.38346043335453e-16,7.83849791633675e-17,5.47704416393032e-16,2.59982811538225e-16,3.19264617191684e-14,3.22657342012745e-14,1.31118577763621e-17,1.40210558626419e-16,2.45982547694369e-14,2.14854933082189e-11,1.99864699686534e-12,1.9986505402995e-11,1.38393076614102e-15,3.124098153434e-14,2.9840786107273e-13,3.06817304797042e-13,1.45066917807735e-14,1.31340163626999e-15,1.34945970053712e-14,5.58741294095935e-17,7.31116358365287e-17,1.22131933022655e-15,4.05981266902072e-16,1.28708921235438e-15,5.62771471071284e-16,3.12155162289261e-14,3.20895645004948e-14,5.64488909182716e-18,3.39566092725252e-17
0.27,1.4e-16,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56208950779319e-16,2.14947674126634e-11,1.99949924630329e-12,1.99951324768979e-11,9.56032223706967e-16,4.37806738545262e-14,3.07230718865596e-13,3.10497361529949e-13,5.2325873361166e-15,3.47478866808811e-16,4.86752310336469e-15,1.60936951708399e-17,2.97979616495015e-17,2.38286417257098e-16,7.83654623785502e-17,5.47598226217571e-16,2.5993071874076e-16,3.19295347495586e-14,3.22689270137437e-14,1.31067799353004e-17,1.4016804987605e-16,2.46635554196336e-14,2.1485450803979e-11,1.99864303713707e-12,1.99864658641673e-11,1.3840354285294e-15,3.11659003985902e-14,2.98377653460186e-13,3.0682239001209e-13,1.45491960207035e-14,1.31732193055854e-15,1.3534135833213e-14,5.6032239562202e-17,7.3148940061299e-17,1.22722395309921e-15,4.07984537065627e-16,1.28989799423667e-15,5.63823154560736e-16,3.12150668517874e-14,3.20932312804362e-14,5.66344620498341e-18,3.39774861432899e-17
0.27,1.4e-16,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56095944802781e-16,2.14947689405745e-11,1.99949939315183e-12,1.99951338982105e-11,9.5601997779935e-16,4.37835286023575e-14,3.07254911985796e-13,3.10522182958815e-13,5.23105942509992e-15,3.4737526603646e-16,4.86610179079102e-15,1.60889449453692e-17,2.97899513983156e-17,2.38230446297879e-16,7.83471170857178e-17,5.47499309905423e-16,2.59882532400566e-16,3.193217263578e-14,3.2271658029594e-14,1.31021399182813e-17,1.401294421271e-16,2.47254393364407e-14,2.14854105335596e-11,1.99863928548524e-12,1.9986428403312e-11,1.38413498108713e-15,3.10953013346226e-14,2.98346988642251e-13,3.06824807795042e-13,1.45894664401136e-14,1.32103607079302e-15,1.35715966884783e-14,5.61821053779171e-17,7.31850849827964e-17,1.23281381564161e-15,4.0988108804338e-16,1.29255061057159e-15,5.64816958045554e-16,3.1214381168682e-14,3.2096401540579e-14,5.68102929811017e-18,3.39974146399932e-17
0.27,1.4e-16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55993079744064e-16,2.14947703342578e-11,1.99949952704111e-12,1.99951351946602e-11,9.56009235941479e-16,4.37862152732658e-14,3.07275765747444e-13,3.10543498211346e-13,5.22966574160402e-15,3.47280629585521e-16,4.86480534102738e-15,1.60846212974916e-17,2.97828063464856e-17,2.38178076907749e-16,7.83299313354553e-17,5.47407474739291e-16,2.59838081287713e-16,3.19344375755364e-14,3.22739938774271e-14,1.30979041390665e-17,1.40094425051769e-16,2.4784091009849e-14,2.14853723748182e-11,1.99863573053556e-12,1.99863929068084e-11,1.38422960178102e-15,3.10288855878221e-14,2.98316196927784e-13,3.06825048904383e-13,1.462762518157e-14,1.32455533198574e-15,1.36070931921586e-14,5.63241670666612e-17,7.32200414135242e-17,1.23810663496288e-15,4.11676916414299e-16,1.29505683798383e-15,5.65756460474999e-16,3.12135095964091e-14,3.20991447078409e-14,5.69769131243015e-18,3.40164411142265e-17
0.27,1.4e-16,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5589951987011e-16,2.1494771604237e-11,1.99949964899563e-12,1.99951363760361e-11,9.55999799401156e-16,4.37887391502581e-14,3.07293750855649e-13,3.10561807475747e-13,5.2283957624186e-15,3.47194260909488e-16,4.86362396504095e-15,1.6080688805485e-17,2.97764347325587e-17,2.38129218613664e-16,7.83138801627434e-17,5.47322460034242e-16,2.59797173717679e-16,3.19363828146403e-14,3.2275991590464e-14,1.30940408356833e-17,1.40062702545385e-16,2.48396841006756e-14,2.14853362130218e-11,1.9986323616035e-12,1.99863592679279e-11,1.38431947864574e-15,3.09663763807222e-14,2.98285544857469e-13,3.06823526827277e-13,1.46637869779741e-14,1.32789030803544e-15,1.36407320725346e-14,5.6458839842045e-17,7.32537897542204e-17,1.24311905226137e-15,4.13377656389898e-16,1.29742568082677e-15,5.66644955459564e-16,3.12124943153261e-14,3.21015203856724e-14,5.71348204666523e-18,3.40346063833223e-17
0.27,1.4e-16,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55814484447555e-16,2.14947727604522e-11,1.99949975998154e-12,1.99951374515852e-11,9.55991497611778e-16,4.37911057745158e-14,3.07309270575015e-13,3.10577539041603e-13,5.22723954724748e-15,3.47115503577016e-16,4.86254841604457e-15,1.60771144637173e-17,2.97707540094822e-17,2.38083753428714e-16,7.8298928802448e-17,5.47243958373519e-16,2.59759606089375e-16,3.19380539421065e-14,3.22776999863337e-14,1.30905201245382e-17,1.40033994666715e-16,2.48923822115424e-14,2.14853019402838e-11,1.99862916864189e-12,1.99863273863112e-11,1.38440480537947e-15,3.09075173442079e-14,2.98255245623866e-13,3.0682058942923e-13,1.46980597159317e-14,1.33105096253894e-15,1.36726136892393e-14,5.65865155685852e-17,7.32863192656329e-17,1.24786669900639e-15,4.14988601784619e-16,1.29966545379218e-15,5.67485483603313e-16,3.12113705254653e-14,3.21035797494841e-14,5.72844838314244e-18,3.40519471491362e-17
0.27,1.4e-16,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55737246945294e-16,2.14947738122412e-11,1.99949986090544e-12,1.99951384299936e-11,9.55984183935632e-16,4.37933209512468e-14,3.07322670515796e-13,3.10591059696869e-13,5.22618775819638e-15,3.47043741736166e-16,4.86157000762494e-15,1.60738676213872e-17,2.9765690042871e-17,2.38041543553155e-16,7.82850353276676e-17,5.47171632306889e-16,2.59725169442598e-16,3.19394899971283e-14,3.22791608487091e-14,1.3087314012011e-17,1.40008038734926e-16,2.49423395827776e-14,2.148526945506e-11,1.99862614219395e-12,1.99862971674983e-11,1.3844857779098e-15,3.08520710072633e-14,2.98225467862951e-13,3.06816528868402e-13,1.47305449398072e-14,1.33404667445255e-15,1.37028325021467e-14,5.6707564265575e-17,7.33176272417901e-17,1.25236426051224e-15,4.16514727185056e-16,1.3017838533117e-15,5.6828086005191e-16,3.12101675151748e-14,3.21053667436662e-14,5.74263449196738e-18,3.40684970582119e-17
0.27,1.4e-16,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55667133529575e-16,2.14947747683353e-11,1.99949995261388e-12,1.99951393193831e-11,9.55977732094712e-16,4.37953907259925e-14,3.07334246985536e-13,3.1060268361387e-13,5.2252316642344e-15,3.46978399840623e-16,4.86068061789287e-15,1.60709198979519e-17,2.97611763506144e-17,2.38002437639522e-16,7.82721528022216e-17,5.47105127371647e-16,2.59693654428957e-16,3.19407244153504e-14,3.2280409939213e-14,1.30843963736732e-17,1.39984589789912e-16,2.4989701723086e-14,2.14852386616952e-11,1.99862327335118e-12,1.99862685225078e-11,1.38456259174196e-15,3.07998173599102e-14,2.98196343068639e-13,3.06811590032692e-13,1.47613383046338e-14,1.336886279284e-15,1.37314774926831e-14,5.68223354848634e-17,7.3347718138724e-17,1.25662553654933e-15,4.17960708184279e-16,1.3037880194636e-15,5.69033698052456e-16,3.1208909570074e-14,3.21069191084093e-14,5.75608201608403e-18,3.40842874835859e-17
0.27,1.4e-16,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55603521055553e-16,2.14947756368652e-11,1.99950003589461e-12,1.99951401273181e-11,9.55972033160074e-16,4.37973213426597e-14,3.07344254118287e-13,3.10612679944917e-13,5.22436313435102e-15,3.46918941820235e-16,4.85987268311762e-15,1.60682450824362e-17,2.97571533889824e-17,2.37966275853831e-16,7.82602310251657e-17,5.4704408214176e-16,2.59664855016755e-16,3.19417858378478e-14,3.22814778639456e-14,1.30817429093156e-17,1.39963420579327e-16,2.50346059833149e-14,2.14852094700151e-11,1.99862055371524e-12,1.99862413674565e-11,1.38463543993642e-15,3.0750552498215e-14,2.98167971843056e-13,3.06805977719296e-13,1.47905299847673e-14,1.33957810639139e-15,1.375863254397e-14,5.69311595772053e-17,7.33766026979894e-17,1.26066349877675e-15,4.19330940596485e-16,1.30568458982542e-15,5.69746429184891e-16,3.12076167460021e-14,3.21082692605218e-14,5.7688302396145e-18,3.4099348092188e-17
0.27,1.4e-16,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55545834716173e-16,2.14947764253771e-11,1.9995001114778e-12,1.99951408608173e-11,9.55966993009178e-16,4.3799119191514e-14,3.07352909961848e-13,3.10621279315711e-13,5.22357462237923e-15,3.468648698427e-16,4.85913918360896e-15,1.60658190222892e-17,2.9753567887903e-17,2.37932893930178e-16,7.82492179336638e-17,5.4698813588285e-16,2.59638571190134e-16,3.19426988027972e-14,3.22823908154933e-14,1.30793310803634e-17,1.39944321200826e-16,2.50771820803632e-14,2.14851817949558e-11,1.99861797536358e-12,1.99862156232153e-11,1.38470451159098e-15,3.07040873559179e-14,2.98140429162435e-13,3.06799862743654e-13,1.48182050440955e-14,1.34213001287953e-15,1.37843767852055e-14,5.70343488596977e-17,7.34042970929156e-17,1.26449034488935e-15,4.20629558606095e-16,1.30747974648395e-15,5.70421320811615e-16,3.12063055261335e-14,3.21094450490056e-14,5.78091624151417e-18,3.41137072485642e-17
0.27,1.4e-16,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55493545474343e-16,2.14947771408537e-11,1.99950018003861e-12,1.9995141526377e-11,9.55962530175677e-16,4.38007907530378e-14,3.07360401676647e-13,3.10628679377236e-13,5.22285914584479e-15,3.46815722784107e-16,4.85847362404203e-15,1.6063619506215e-17,2.97503722362386e-17,2.37902126386298e-16,7.82390607206106e-17,5.46936934285642e-16,2.59614610853459e-16,3.19434843369125e-14,3.228317120829e-14,1.30771400349347e-17,1.3992709850003e-16,2.51175525772214e-14,2.14851555562271e-11,1.99861553081812e-12,1.99861912150957e-11,1.38476999072632e-15,3.06602465240369e-14,2.9811376881089e-13,3.06793387136836e-13,1.48444437727197e-14,1.3445494145103e-15,1.3808784904856e-14,5.71321986949938e-17,7.3430822116676e-17,1.26811754945833e-15,4.21860451835714e-16,1.30917925722094e-15,5.71060491197897e-16,3.1204989379452e-14,3.21104704031964e-14,5.79237503627809e-18,3.41273922949314e-17
0.27,1.4e-16,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55446167376188e-16,2.1494777789739e-11,1.9995002421996e-12,1.99951421299912e-11,9.55958574028663e-16,4.38023425417746e-14,3.07366889977104e-13,3.10635049553245e-13,5.22221026070533e-15,3.46771074502119e-16,4.85787000995881e-15,1.6061626144396e-17,2.97475239165355e-17,2.37873809042118e-16,7.82297067148593e-17,5.46890133663762e-16,2.59592791111602e-16,3.19441604612203e-14,3.22838382226404e-14,1.30751505247143e-17,1.39911575302344e-16,2.5155833324235e-14,2.14851306780055e-11,1.99861321301654e-12,1.9986168072564e-11,1.38483205549246e-15,3.06188671574816e-14,2.98088027110771e-13,3.06786668566792e-13,1.48693219942698e-14,1.34684331398293e-15,1.38319274365305e-14,5.72249884914903e-17,7.34562024244747e-17,1.27155591150845e-15,4.23027281340615e-16,1.31078851173145e-15,5.71665922677913e-16,3.12036792352271e-14,3.21113658887483e-14,5.8032397031821e-18,3.41404297389382e-17
0.27,1.4e-16,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55403254820453e-16,2.14947783779662e-11,1.99950029853358e-12,1.99951426771795e-11,9.55955063228898e-16,4.38037810529324e-14,3.0737251292682e-13,3.10640535100446e-13,5.2216220334408e-15,3.46730531985973e-16,4.85732282180578e-15,1.60598202487246e-17,2.97449849877828e-17,2.3784778096148e-16,7.82211040646054e-17,5.46847403930613e-16,2.59572939063851e-16,3.19447426236317e-14,3.22844082705218e-14,1.307334481693e-17,1.39897589538877e-16,2.51921338659398e-14,2.14851070886525e-11,1.9986110152862e-12,1.99861461289797e-11,1.38489087762963e-15,3.05797979660794e-14,2.98063226058544e-13,3.06779804098691e-13,1.48929113473888e-14,1.3490183268878e-15,1.38538710208273e-14,5.731298263241e-17,7.3480465837013e-17,1.27481559892277e-15,4.24133494554677e-16,1.31231255359609e-15,5.72239473176804e-16,3.12023838859744e-14,3.2112149184568e-14,5.8135415053304e-18,3.41528453735773e-17
0.27,1.4e-16,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55364399840859e-16,2.1494778910988e-11,1.99950034956655e-12,1.99951431730137e-11,9.55951944417925e-16,4.38051127135098e-14,3.07377389182547e-13,3.1064526058135e-13,5.22108901163224e-15,3.46693733441485e-16,4.85682698756526e-15,1.60581847150001e-17,2.97427216140462e-17,2.37823885918463e-16,7.82132022581868e-17,5.46808430611272e-16,2.59554892222326e-16,3.19452440689415e-14,3.22848953943926e-14,1.3071706603998e-17,1.39884993312478e-16,2.52265578171939e-14,2.14850847204555e-11,1.99860893132002e-12,1.99861253213546e-11,1.3849466221294e-15,3.05428982863125e-14,2.98039375958308e-13,3.06772873392497e-13,1.49152795443947e-14,1.35108070559449e-15,1.38746786459491e-14,5.73964313406338e-17,7.35036427085673e-17,1.27790618979961e-15,4.25182339225073e-16,1.31375610861441e-15,5.7278288634587e-16,3.12011103295263e-14,3.21128354919392e-14,5.82330999960277e-18,3.41646643481601e-17
0.27,1.4e-16,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55329229443754e-16,2.14947793938057e-11,1.99950039578064e-12,1.99951436221464e-11,9.55949171103526e-16,4.38063438389581e-14,3.07381620767726e-13,3.10649332835142e-13,5.22060619390388e-15,3.46660346356203e-16,4.85637785479466e-15,1.60567039085318e-17,2.97407036364375e-17,2.37801973473827e-16,7.8205952511232e-17,5.46772916097324e-16,2.59538498643786e-16,3.19456761553455e-14,3.22853116086365e-14,1.30702209128144e-17,1.39873651938601e-16,2.52592032118045e-14,2.14850635093902e-11,1.99860695515432e-12,1.9986105590131e-11,1.38499944705261e-15,3.05080372293569e-14,2.98016477630951e-13,3.06765941421312e-13,1.49364906096873e-14,1.35303636129781e-15,1.38944098694771e-14,5.74755714852458e-17,7.35257653602077e-17,1.28083671090923e-15,4.26176876381636e-16,1.31512361001161e-15,5.73297800524116e-16,3.11998640592763e-14,3.21134378854871e-14,5.83257313844448e-18,3.41759112048526e-17
0.27,1.4e-16,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55297403031678e-16,2.14947798309998e-11,1.99950043761734e-12,1.99951440288384e-11,9.55946702710588e-16,4.38074805958562e-14,3.07385295444518e-13,3.10652843519486e-13,5.22016899989325e-15,3.46630065579301e-16,4.85597116269174e-15,1.60553635541746e-17,2.97389041856296e-17,2.37781899733445e-16,7.81993080444932e-17,5.46740580312993e-16,2.59523616845989e-16,3.19460486252341e-14,3.22856671918772e-14,1.30688740151967e-17,1.39863442986827e-16,2.52901628264097e-14,2.14850433948998e-11,1.9986050811483e-12,1.99860868789771e-11,1.38504950346871e-15,3.04750929006167e-14,2.97994524264807e-13,3.06759060781631e-13,1.49566051000979e-14,1.35489088441472e-15,1.39131210233474e-14,5.7550627335002e-17,7.35468675766955e-17,1.28361567341138e-15,4.27119992392111e-16,1.31641922095082e-15,5.73785756702935e-16,3.11986493103088e-14,3.21139676142502e-14,5.8413573643154e-18,3.41866098917926e-17
0.27,1.4e-16,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55268609934345e-16,2.14947802267589e-11,1.99950047547979e-12,1.9995144396986e-11,9.55944503771739e-16,4.38085289706845e-14,3.07388488743036e-13,3.10655871285545e-13,5.21977324074542e-15,3.46602611442182e-16,4.85560301464728e-15,1.60541506314921e-17,2.97372993320105e-17,2.37763527849002e-16,7.81932242728187e-17,5.46711160928466e-16,2.59510115565188e-16,3.19463698368983e-14,3.22859709372296e-14,1.30676533405976e-17,1.39854255341795e-16,2.53195244820055e-14,2.14850243196908e-11,1.99860330396501e-12,1.99860691345967e-11,1.38509693548861e-15,3.04439516857704e-14,2.97973502963712e-13,3.06752273656096e-13,1.49756803090718e-14,1.35664956349923e-15,1.39308654037882e-14,5.76218112632838e-17,7.35669841642194e-17,1.28625110600223e-15,4.28014410157638e-16,1.31764685471603e-15,5.74248205640833e-16,3.11974692679914e-14,3.21144343599618e-14,5.84968769750746e-18,3.4196783761058e-17
0.27,1.4e-16,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55242567061296e-16,2.14947805849089e-11,1.99950050973623e-12,1.99951447301496e-11,9.55942543236047e-16,4.380949474452e-14,3.07391265697848e-13,3.10658483639399e-13,5.21941509049397e-15,3.4657772793895e-16,4.85526985162269e-15,1.60530532754879e-17,2.9735867770558e-17,2.3774672831141e-16,7.81876589223968e-17,5.46684413229901e-16,2.5949787339964e-16,3.19466469628119e-14,3.22862303665263e-14,1.30665473919005e-17,1.39845988296873e-16,2.53473713251949e-14,2.14850062295436e-11,1.99860161855377e-12,1.99860523065527e-11,1.38514188036791e-15,3.04145075983372e-14,2.97953396039587e-13,3.06745613480353e-13,1.49937704563111e-14,1.35831740281995e-15,1.39476934477316e-14,5.76893244085689e-17,7.35861505652466e-17,1.28875058566093e-15,4.28862699503811e-16,1.31881019287507e-15,5.7468651425037e-16,3.1196326244628e-14,3.21148464586263e-14,5.85758781794874e-18,3.42064555576106e-17
0.27,1.4e-16,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55219016684871e-16,2.14947809089408e-11,1.9995005407226e-12,1.99951450315746e-11,9.55940793877702e-16,4.38103834733006e-14,3.07393682334425e-13,3.1066073853532e-13,5.21909105858404e-15,3.46555180980289e-16,4.85496842659017e-15,1.60520606831425e-17,2.97345905375689e-17,2.37731379079e-16,7.8182572090588e-17,5.46660109733793e-16,2.5948677837446e-16,3.19468861593341e-14,3.22864519137034e-14,1.30655456648672e-17,1.39838550689589e-16,2.53737820909739e-14,2.14849890731356e-11,1.99860002013369e-12,1.99860363471034e-11,1.38518446866275e-15,3.03866616838731e-14,2.97934182089533e-13,3.06739106357959e-13,1.50109268642877e-14,1.35989913872661e-15,1.39636528970122e-14,5.77533572939809e-17,7.3604402526226e-17,1.29112126616392e-15,4.29667286822484e-16,1.31991270168447e-15,5.75101971359044e-16,3.11952218289441e-14,3.21152110906111e-14,5.86508014153622e-18,3.42156474036692e-17
0.27,1.4e-16,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55197724357711e-16,2.14947812020361e-11,1.99950056874447e-12,1.99951453042206e-11,9.55939231789381e-16,4.3811200473197e-14,3.07395786941945e-13,3.10662685739723e-13,5.21879796370989e-15,3.46534756729993e-16,4.85469578019562e-15,1.60511630258414e-17,2.97334507564765e-17,2.37717365575478e-16,7.81779262602696e-17,5.46638039615744e-16,2.59476727455454e-16,3.19470927119705e-14,3.22866410817773e-14,1.30646385716078e-17,1.39831860084581e-16,2.53988313486443e-14,2.1484972801877e-11,1.99859850417838e-12,1.99860212110489e-11,1.38522482442376e-15,3.03603214761013e-14,2.97915836891174e-13,3.0673277226079e-13,1.50271981228528e-14,1.36139925491597e-15,1.39787889514914e-14,5.78140904090892e-17,7.36217758136331e-17,1.29336990453033e-15,4.30430464018093e-16,1.32095764695889e-15,5.75495792929117e-16,3.11941570124679e-14,3.21155344437371e-14,5.87218589147268e-18,3.42243807816735e-17
0.27,1.4e-16,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5517847696578e-16,2.149478146709e-11,1.99950059408053e-12,1.99951455507836e-11,9.55937835947518e-16,4.38119508105747e-14,3.07397621163533e-13,3.10664367998989e-13,5.21853290907381e-15,3.46516260029783e-16,4.85444921774345e-15,1.60503513676589e-17,2.97324334101279e-17,2.37704580586642e-16,7.81736862785946e-17,5.46618008009237e-16,2.59467626033414e-16,3.19472711597302e-14,3.22868025772101e-14,1.30638173682939e-17,1.3982584200731e-16,2.54225897322592e-14,2.14849573697568e-11,1.9985970664016e-12,1.99860068555883e-11,1.38526306541661e-15,3.03354005005165e-14,2.97898334144888e-13,3.06726626046832e-13,1.50426302430105e-14,1.36282199669382e-15,1.39931444121032e-14,5.78716947567979e-17,7.36383059737789e-17,1.29550288555481e-15,4.31154396810303e-16,1.32194810759474e-15,5.75869126807466e-16,3.11931322962679e-14,3.21158218532065e-14,5.87892516502882e-18,3.42326765180229e-17
0.27,1.4e-16,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55161080915278e-16,2.14947817067408e-11,1.99950061698369e-12,1.99951457737131e-11,9.55936587838617e-16,4.38126392960033e-14,3.07399220930399e-13,3.10665822039512e-13,5.21829325912162e-15,3.46499512915458e-16,4.85422628755536e-15,1.60496175893782e-17,2.97315251370467e-17,2.37692924079782e-16,7.81698193083543e-17,5.46599835218228e-16,2.59459387395279e-16,3.19474254016002e-14,3.22869404249166e-14,1.30630740872138e-17,1.39820429229879e-16,2.54451241568367e-14,2.1484942733199e-11,1.99859570274388e-12,1.99859932401857e-11,1.3852993033602e-15,3.03118178212782e-14,2.97881646087041e-13,3.06720678322545e-13,1.50572668007953e-14,1.36417138431864e-15,1.40067598146937e-14,5.79263323678606e-17,7.36540281318916e-17,1.29752624457607e-15,4.31841132442177e-16,1.32288698790938e-15,5.76223057065052e-16,3.11921477809947e-14,3.21160779216645e-14,5.88531699610217e-18,3.4240554769015e-17
0.27,1.4e-16,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55145360450098e-16,2.14947819233812e-11,1.99950063768402e-12,1.99951459752405e-11,9.5593547113756e-16,4.38132704817801e-14,3.07400617262538e-13,3.10667079424218e-13,5.21807661777253e-15,3.46484353225147e-16,4.854024760719e-15,1.60489543180634e-17,2.97307140493781e-17,2.37682302965479e-16,7.81662947587005e-17,5.46583355877959e-16,2.59451932194708e-16,3.19475587877252e-14,3.22870580666985e-14,1.30624014731766e-17,1.39815561108919e-16,2.54664980214507e-14,2.14849288509277e-11,1.99859440936005e-12,1.99859803264449e-11,1.38533364417547e-15,3.0289497627499e-14,2.97865743994703e-13,3.06714936172938e-13,1.5071149072078e-14,1.36545122550242e-15,1.40196735554219e-14,5.79781567853175e-17,7.36689768261646e-17,1.2994456886203e-15,4.32492606840275e-16,1.32377702893435e-15,5.7655860797625e-16,3.11912032427393e-14,3.21163066222213e-14,5.89137941390511e-18,3.42480350098618e-17
0.27,1.4e-16,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55131156094951e-16,2.14947821191918e-11,1.99950065639076e-12,1.99951461573889e-11,9.55934471430175e-16,4.38138486624488e-14,3.07401836955268e-13,3.10668167286265e-13,5.21788080813055e-15,3.46470633299033e-16,4.85384261221485e-15,1.60483548619504e-17,2.97299895703724e-17,2.37672630817768e-16,7.81630842007323e-17,5.4656841809048e-16,2.59445187931283e-16,3.19476741974977e-14,3.22871584454895e-14,1.30617929242057e-17,1.39811182974454e-16,2.54867714001802e-14,2.14849156838408e-11,1.99859318260731e-12,1.9985968077992e-11,1.38536618823927e-15,3.02683688553245e-14,2.97850598599123e-13,3.06709403779091e-13,1.50843161590314e-14,1.36666512713584e-15,1.40319220084018e-14,5.80273135209332e-17,7.36831858727066e-17,1.30126661604935e-15,4.33110651270072e-16,1.32462081878112e-15,5.76876747680385e-16,3.11902981968417e-14,3.2116511386859e-14,5.89712949807782e-18,3.42551360272441e-17
0.27,1.4e-16,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55118323218743e-16,2.14947822961458e-11,1.99950067329315e-12,1.99951463219971e-11,9.55933575973624e-16,4.3814377877833e-14,3.07402903168104e-13,3.10669108957652e-13,5.21770385364377e-15,3.46458218768373e-16,4.85367800338984e-15,1.60478131504037e-17,2.97293422894582e-17,2.37663827565926e-16,7.81601612724983e-17,5.46554882555471e-16,2.59439088445184e-16,3.1947774106451e-14,3.22872440774526e-14,1.30612424364053e-17,1.39807245567962e-16,2.55060012218038e-14,2.14849031948909e-11,1.99859201903432e-12,1.99859564603643e-11,1.38539703063909e-15,3.02483648424933e-14,2.97836180422569e-13,3.06704082939914e-13,1.50968051089039e-14,1.36781650629759e-15,1.40435396361901e-14,5.80739404855124e-17,7.36966882576142e-17,1.30299413483427e-15,4.33696998526997e-16,1.32542080218122e-15,5.77178391561369e-16,3.1189431951474e-14,3.21166951823023e-14,5.90258343049225e-18,3.42618759155699e-17
